deviceGroupName,site_name,lat,lon
11468,CENTRO ESCOLAR CANTON MIL CUMBRES,13.618163,-89.196903
70043,"CENTRO ESCOLAR CASERÍO LAS MORENAS, CANTÓN AMAYON",13.506826,-89.184051
70047,CENTRO ESCOLAR CANTÓN EL CEDRO,13.609464,-89.213559
70049,CENTRO ESCOLAR CANTÓN LOMA Y MEDIA,13.587148,-89.21612
70050,CENTRO ESCOLAR ELISA CARRILLO DE MENDOZA,13.589296,-89.198527
70051,CENTRO ESCOLAR  CANTÓN LOS PAJALES,13.586833,-89.156825
70054,"CENTRO ESCOLAR CANTÓN PANCHIMALQUITO,",13.571122,-89.14843
70055,CENTRO ESCOLAR  CANTÓN QUEZALAPA,13.604213,-89.199061
70056,COMPLEJO EDUCATIVO  CANTÓN SAN ISIDRO,13.573903,-89.173235
70057,CENTRO ESCOLAR CANTÓN EL DIVISADERO,13.610664,-89.162416
70058,CENTRO ESCOLAR CANTÓN LAS CRUCITAS,13.597569,-89.166891
11477,COMPLEJO EDUCATIVO CANTÓN PALO GRANDE,13.545622,-89.21602
86381,CENTRO ESCOLAR CANTÓN CERCO DE PIEDRA,13.48574,-89.206379
11478,INSTITUTO NACIONAL DE SAN MARCOS,13.653802,-89.183415
11481,CENTRO ESCOLAR CANTON GUADALUPE,13.657432,-89.171243
11491,INSTITUTO NACIONAL  PROFESORA BERTHA FIDELIA CAÑAS,13.643517,-89.186346
10650,CENTRO ESCOLAR RUTILIO GRANDE,13.735625,-89.067777
11503,CENTRO ESCOLAR COLONIA SAN MARTIN DE PORRES,13.738325,-89.050261
11505,INSTITUTO NACIONAL DE SAN MARTÍN,13.742397,-89.053104
11506,COMPLEJO EDUCATIVO SAN MARTÍN,13.736671,-89.056619
11511,CENTRO ESCOLAR CANTON EL ROSARIO,13.769821,-89.081241
11514,CENTRO ESCOLAR  CANTON ANIMAS,13.785361,-89.07936
11517,CENTRO ESCOLAR CANTÓN LAS DELICIAS,13.741258,-89.08257
70061,"CENTRO ESCOLAR  CASERÍO EL MOJÓN, CANTÓN LA FLOR",13.746146,-89.044004
86438,"CENTRO ESCOLAR COMUNIDAD AARON JOAQUÍN, CANTÓN LA PALMA",13.720039,-89.080469
11533,INSTITUTO NACIONAL   ACCION CIVICA MILITAR,13.700803,-89.180622
11540,INSTITUTO NACIONAL GENERAL FRANCISCO MENÉNDEZ,13.712013,-89.180732
11541,INSTITUTO NACIONAL  GENERAL FRANCISCO MORAZÁN,13.70158,-89.203238
11542,INSTITUTO NACIONAL DE COMERCIO,13.688239,-89.186748
11543,INSTITUTO  NACIONAL TECNICO INDUSTRIAL,13.693896,-89.222341
11546,INSTITUTO NACIONAL GENERAL MANUEL JOSÉ ARCE,13.686076,-89.19577
11552,CENTRO ESCOLAR  DOCTOR JOSÉ ANTONIO RODRÍGUEZ PORTH,13.703247,-89.17659
11572,CENTRO ESCOLAR COLONIA BRISAS DE CANDELARIA,13.663062,-89.220839
11575,CENTRO ESCOLAR CANTON SAN CRISTOBAL,13.667933,-89.206449
11581,CENTRO ESCOLAR PROFESOR CARLOS CRUZ AVALOS,13.703059,-89.206092
11583,CENTRO ESCOLAR COMUNIDAD SERPAS,13.709603,-89.199118
11585,CENTRO ESCOLAR EL PROGRESO,13.719437,-89.19933
11591,CENTRO ESCOLAR CONFEDERACION SUIZA,13.655101,-89.197669
11596,CENTRO ESCOLAR BENJAMIN SOL MILLET,13.67398,-89.22849
11599,CENTRO ESCOLAR CASERIO LA PEDRERA COLONIA COSTA RICA,13.677431,-89.197238
11628,CENTRO ESCOLAR DOCTOR DARIO GONZALEZ,13.68182,-89.205782
11629,CENTRO ESCOLAR REPUBLICA DE EL SALVADOR,13.685604,-89.214857
11630,CENTRO ESCOLAR FRANCISCO CAMPOS,13.696368,-89.184632
11632,CENTRO ESCOLAR REPUBLICA DE NICARAGUA,13.713375,-89.212611
11633,CENTRO ESCOLAR REPUBLICA DE PANAMA,13.713485,-89.181225
11642,CENTRO ESCOLAR UNIÓN CENTROAMERICANA,13.696967,-89.186607
11643,CENTRO ESCOLAR NICOLAS J. BRAN,13.693882,-89.212685
11646,CENTRO ESCOLAR  JUAN RAFAEL MORA,13.690658,-89.201577
11649,CENTRO ESCOLAR  BARRIO BELEN,13.712801,-89.194711
11652,CENTRO ESCOLAR GUSTAVO MARROQUÍN,13.701665,-89.191648
11654,CENTRO ESCOLAR MERCEDES QUINTERO,13.713146,-89.18177
